Driver,Team,LapNumber,DriverLapKey,Compound,Stint,LapTime_str,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,PitInTime_s,PitOutTime_s,IsPersonalBest,IsAccurate
PIA,McLaren,39.0,PIA_39.0,MEDIUM,3.0,01:54.658,114.658,52.129,37.224,25.305,,7201.822,False,False
PIA,McLaren,40.0,PIA_40.0,MEDIUM,3.0,01:29.913,89.913,28.982,36.255,24.676,,,True,True
PIA,McLaren,41.0,PIA_41.0,MEDIUM,3.0,01:29.574,89.574,28.853,35.989,24.732,,,True,True
PIA,McLaren,42.0,PIA_42.0,MEDIUM,3.0,01:29.581,89.581,28.933,36.002,24.646,,,False,True
PIA,McLaren,43.0,PIA_43.0,MEDIUM,3.0,01:29.286,89.286,29.072,35.759,24.455,,,True,True
PIA,McLaren,44.0,PIA_44.0,MEDIUM,3.0,01:29.221,89.221,29.001,35.816,24.404,,,True,True
PIA,McLaren,45.0,PIA_45.0,MEDIUM,3.0,01:29.222,89.222,29.038,35.754,24.43,,,False,True
PIA,McLaren,46.0,PIA_46.0,MEDIUM,3.0,01:29.233,89.233,29.12,35.817,24.296,,,False,True
PIA,McLaren,47.0,PIA_47.0,MEDIUM,3.0,01:29.049,89.049,28.946,35.83,24.273,,,True,True
PIA,McLaren,48.0,PIA_48.0,MEDIUM,3.0,01:29.124,89.124,28.937,35.851,24.336,,,False,True
PIA,McLaren,49.0,PIA_49.0,MEDIUM,3.0,01:29.283,89.283,29.008,35.97,24.305,,,False,True
PIA,McLaren,50.0,PIA_50.0,MEDIUM,3.0,01:29.958,89.958,28.958,36.072,24.928,,,False,True
PIA,McLaren,51.0,PIA_51.0,MEDIUM,3.0,01:28.748,88.748,28.871,35.704,24.173,,,True,True
PIA,McLaren,52.0,PIA_52.0,MEDIUM,3.0,01:29.928,89.928,29.094,35.999,24.835,,,False,True
HUL,Haas F1 Team,1.0,HUL_1.0,MEDIUM,1.0,,,,38.864,26.06,,,False,False
HUL,Haas F1 Team,2.0,HUL_2.0,MEDIUM,1.0,01:32.844,92.844,29.458,38.023,25.363,,,True,True
HUL,Haas F1 Team,3.0,HUL_3.0,MEDIUM,1.0,01:32.605,92.605,29.476,37.758,25.371,,,True,True
HUL,Haas F1 Team,4.0,HUL_4.0,MEDIUM,1.0,01:32.563,92.563,29.462,37.808,25.293,,,True,True
HUL,Haas F1 Team,5.0,HUL_5.0,MEDIUM,1.0,01:32.768,92.768,29.542,37.704,25.522,,,False,True
HUL,Haas F1 Team,6.0,HUL_6.0,MEDIUM,1.0,01:32.697,92.697,29.525,37.613,25.559,,,False,True
HUL,Haas F1 Team,7.0,HUL_7.0,MEDIUM,1.0,01:32.733,92.733,29.612,37.753,25.368,,,False,True
HUL,Haas F1 Team,8.0,HUL_8.0,MEDIUM,1.0,01:32.802,92.802,29.549,37.819,25.434,,,False,True
HUL,Haas F1 Team,9.0,HUL_9.0,MEDIUM,1.0,01:32.396,92.396,29.547,37.479,25.37,,,True,True
HUL,Haas F1 Team,10.0,HUL_10.0,MEDIUM,1.0,01:32.439,92.439,29.47,37.601,25.368,,,False,True
HUL,Haas F1 Team,11.0,HUL_11.0,MEDIUM,1.0,01:32.428,92.428,29.466,37.561,25.401,,,False,True
HUL,Haas F1 Team,12.0,HUL_12.0,MEDIUM,1.0,01:32.401,92.401,29.544,37.62,25.237,,,False,True
HUL,Haas F1 Team,13.0,HUL_13.0,MEDIUM,1.0,01:32.468,92.468,29.514,37.563,25.391,,,False,True
HUL,Haas F1 Team,14.0,HUL_14.0,MEDIUM,1.0,01:32.621,92.621,29.547,37.705,25.369,,,False,True
HUL,Haas F1 Team,15.0,HUL_15.0,MEDIUM,1.0,01:32.672,92.672,29.6,37.684,25.388,,,False,True
HUL,Haas F1 Team,16.0,HUL_16.0,MEDIUM,1.0,01:33.194,93.194,29.588,37.671,25.935,,,False,True
HUL,Haas F1 Team,17.0,HUL_17.0,MEDIUM,1.0,01:35.447,95.447,29.611,37.972,27.864,,,False,True
HUL,Haas F1 Team,18.0,HUL_18.0,MEDIUM,1.0,01:35.834,95.834,30.157,38.039,27.638,,,False,True
HUL,Haas F1 Team,19.0,HUL_19.0,MEDIUM,1.0,01:45.752,105.752,35.421,42.211,28.12,,,False,True
HUL,Haas F1 Team,20.0,HUL_20.0,MEDIUM,1.0,01:37.529,97.529,31.584,39.768,26.177,,,False,True
HUL,Haas F1 Team,21.0,HUL_21.0,MEDIUM,1.0,01:32.649,92.649,29.638,37.668,25.343,,,False,True
HUL,Haas F1 Team,22.0,HUL_22.0,MEDIUM,1.0,01:32.233,92.233,29.458,37.19,25.585,,,True,True
HUL,Haas F1 Team,23.0,HUL_23.0,MEDIUM,1.0,01:32.612,92.612,29.586,37.319,25.707,,,False,True
HUL,Haas F1 Team,24.0,HUL_24.0,MEDIUM,1.0,01:33.352,93.352,29.702,37.802,25.848,,,False,True
HUL,Haas F1 Team,25.0,HUL_25.0,MEDIUM,1.0,01:35.918,95.918,29.955,38.937,27.026,,,False,True
HUL,Haas F1 Team,26.0,HUL_26.0,MEDIUM,1.0,01:41.853,101.853,30.434,44.465,26.954,5942.808,,False,False
HUL,Haas F1 Team,27.0,HUL_27.0,INTERMEDIATE,2.0,02:02.727,122.727,52.409,41.898,28.42,,5972.267,False,False
HUL,Haas F1 Team,28.0,HUL_28.0,INTERMEDIATE,2.0,01:41.897,101.897,31.639,41.887,28.371,,,False,True
HUL,Haas F1 Team,29.0,HUL_29.0,INTERMEDIATE,2.0,01:42.641,102.641,32.158,41.809,28.674,,,False,True
HUL,Haas F1 Team,30.0,HUL_30.0,INTERMEDIATE,2.0,01:42.811,102.811,32.078,41.659,29.074,,,False,True
HUL,Haas F1 Team,31.0,HUL_31.0,INTERMEDIATE,2.0,01:43.274,103.274,32.172,41.891,29.211,,,False,True
HUL,Haas F1 Team,32.0,HUL_32.0,INTERMEDIATE,2.0,01:44.134,104.134,32.498,42.207,29.429,,,False,True
HUL,Haas F1 Team,33.0,HUL_33.0,INTERMEDIATE,2.0,01:43.685,103.685,32.347,41.998,29.34,,,False,True
HUL,Haas F1 Team,34.0,HUL_34.0,INTERMEDIATE,2.0,01:44.263,104.263,32.706,42.634,28.923,,,False,True
HUL,Haas F1 Team,35.0,HUL_35.0,INTERMEDIATE,2.0,01:44.042,104.042,32.661,42.837,28.544,,,False,True
HUL,Haas F1 Team,36.0,HUL_36.0,INTERMEDIATE,2.0,01:43.044,103.044,32.248,42.618,28.178,,,False,True
HUL,Haas F1 Team,37.0,HUL_37.0,INTERMEDIATE,2.0,01:40.657,100.657,31.62,41.483,27.554,,,False,True
HUL,Haas F1 Team,38.0,HUL_38.0,INTERMEDIATE,2.0,01:38.854,98.854,31.437,40.207,27.21,,,False,True
HUL,Haas F1 Team,39.0,HUL_39.0,INTERMEDIATE,2.0,01:37.245,97.245,31.423,40.045,25.777,7292.097,,False,False
HUL,Haas F1 Team,40.0,HUL_40.0,SOFT,3.0,01:55.659,115.659,52.654,37.571,25.434,,7322.561,False,False
HUL,Haas F1 Team,41.0,HUL_41.0,SOFT,3.0,01:31.097,91.097,28.991,37.093,25.013,,,True,True
HUL,Haas F1 Team,42.0,HUL_42.0,SOFT,3.0,01:30.701,90.701,29.077,36.74,24.884,,,True,True
HUL,Haas F1 Team,43.0,HUL_43.0,SOFT,3.0,01:29.836,89.836,28.896,36.274,24.666,,,True,True
HUL,Haas F1 Team,44.0,HUL_44.0,SOFT,3.0,01:30.392,90.392,29.116,36.564,24.712,,,False,True
HUL,Haas F1 Team,45.0,HUL_45.0,SOFT,3.0,01:30.048,90.048,28.987,36.319,24.742,,,False,True
HUL,Haas F1 Team,46.0,HUL_46.0,SOFT,3.0,01:30.185,90.185,29.112,36.394,24.679,,,False,True
HUL,Haas F1 Team,47.0,HUL_47.0,SOFT,3.0,01:29.864,89.864,29.079,36.157,24.628,,,False,True
HUL,Haas F1 Team,48.0,HUL_48.0,SOFT,3.0,01:30.365,90.365,29.221,36.459,24.685,,,False,True
HUL,Haas F1 Team,49.0,HUL_49.0,SOFT,3.0,01:30.371,90.371,29.229,36.425,24.717,,,False,True
HUL,Haas F1 Team,50.0,HUL_50.0,SOFT,3.0,01:30.470,90.47,29.333,36.312,24.825,,,False,True
HUL,Haas F1 Team,51.0,HUL_51.0,SOFT,3.0,01:30.696,90.696,29.416,36.426,24.854,,,False,True
HUL,Haas F1 Team,52.0,HUL_52.0,SOFT,3.0,01:30.847,90.847,29.432,36.372,25.043,,,False,True
SAI,Ferrari,1.0,SAI_1.0,MEDIUM,1.0,,,,38.756,25.97,,,False,False
SAI,Ferrari,2.0,SAI_2.0,MEDIUM,1.0,01:32.359,92.359,29.435,37.736,25.188,,,True,True
SAI,Ferrari,3.0,SAI_3.0,MEDIUM,1.0,01:32.102,92.102,29.321,37.663,25.118,,,True,True
SAI,Ferrari,4.0,SAI_4.0,MEDIUM,1.0,01:32.045,92.045,29.36,37.633,25.052,,,True,True
SAI,Ferrari,5.0,SAI_5.0,MEDIUM,1.0,01:31.939,91.939,29.331,37.591,25.017,,,True,True
SAI,Ferrari,6.0,SAI_6.0,MEDIUM,1.0,01:31.900,91.9,29.439,37.353,25.108,,,True,True
SAI,Ferrari,7.0,SAI_7.0,MEDIUM,1.0,01:32.702,92.702,29.762,37.509,25.431,,,False,True
SAI,Ferrari,8.0,SAI_8.0,MEDIUM,1.0,01:32.372,92.372,29.672,37.336,25.364,,,False,True
SAI,Ferrari,9.0,SAI_9.0,MEDIUM,1.0,01:32.484,92.484,29.752,37.337,25.395,,,False,True
SAI,Ferrari,10.0,SAI_10.0,MEDIUM,1.0,01:32.362,92.362,29.68,37.376,25.306,,,False,True
SAI,Ferrari,11.0,SAI_11.0,MEDIUM,1.0,01:32.123,92.123,29.493,37.367,25.263,,,False,True
SAI,Ferrari,12.0,SAI_12.0,MEDIUM,1.0,01:32.358,92.358,29.645,37.317,25.396,,,False,True
SAI,Ferrari,13.0,SAI_13.0,MEDIUM,1.0,01:32.251,92.251,29.646,37.287,25.318,,,False,True
SAI,Ferrari,14.0,SAI_14.0,MEDIUM,1.0,01:32.106,92.106,29.553,37.357,25.196,,,False,True
SAI,Ferrari,15.0,SAI_15.0,MEDIUM,1.0,01:31.916,91.916,29.616,37.24,25.06,,,False,True
SAI,Ferrari,16.0,SAI_16.0,MEDIUM,1.0,01:32.455,92.455,29.68,37.234,25.541,,,False,True
SAI,Ferrari,17.0,SAI_17.0,MEDIUM,1.0,01:34.228,94.228,29.613,37.444,27.171,,,False,True
SAI,Ferrari,18.0,SAI_18.0,MEDIUM,1.0,01:34.310,94.31,29.965,37.529,26.816,,,False,True
SAI,Ferrari,19.0,SAI_19.0,MEDIUM,1.0,01:40.510,100.51,33.076,40.106,27.328,,,False,True
SAI,Ferrari,20.0,SAI_20.0,MEDIUM,1.0,01:36.538,96.538,31.652,38.765,26.121,,,False,True
SAI,Ferrari,21.0,SAI_21.0,MEDIUM,1.0,01:33.507,93.507,29.93,38.019,25.558,,,False,True
SAI,Ferrari,22.0,SAI_22.0,MEDIUM,1.0,01:32.157,92.157,29.792,37.213,25.152,,,False,True
SAI,Ferrari,23.0,SAI_23.0,MEDIUM,1.0,01:32.297,92.297,29.615,37.333,25.349,,,False,True
SAI,Ferrari,24.0,SAI_24.0,MEDIUM,1.0,01:32.734,92.734,29.452,37.358,25.924,,,False,True
SAI,Ferrari,25.0,SAI_25.0,MEDIUM,1.0,01:35.143,95.143,29.847,38.623,26.673,,,False,True
SAI,Ferrari,26.0,SAI_26.0,MEDIUM,1.0,01:42.481,102.481,30.838,44.415,27.228,5925.781,,False,False
SAI,Ferrari,27.0,SAI_27.0,INTERMEDIATE,2.0,02:01.664,121.664,52.019,41.298,28.347,,5955.047,False,False
SAI,Ferrari,28.0,SAI_28.0,INTERMEDIATE,2.0,01:42.641,102.641,32.526,41.298,28.817,,,False,True
SAI,Ferrari,29.0,SAI_29.0,INTERMEDIATE,2.0,01:42.447,102.447,32.306,41.381,28.76,,,False,True
SAI,Ferrari,30.0,SAI_30.0,INTERMEDIATE,2.0,01:42.737,102.737,32.367,41.54,28.83,,,False,True
SAI,Ferrari,31.0,SAI_31.0,INTERMEDIATE,2.0,01:43.007,103.007,32.343,41.618,29.046,,,False,True
SAI,Ferrari,32.0,SAI_32.0,INTERMEDIATE,2.0,01:43.298,103.298,32.379,41.627,29.292,,,False,True
SAI,Ferrari,33.0,SAI_33.0,INTERMEDIATE,2.0,01:43.201,103.201,32.248,41.779,29.174,,,False,True
SAI,Ferrari,34.0,SAI_34.0,INTERMEDIATE,2.0,01:42.794,102.794,32.229,41.713,28.852,,,False,True
SAI,Ferrari,35.0,SAI_35.0,INTERMEDIATE,2.0,01:43.590,103.59,32.466,42.505,28.619,,,False,True
SAI,Ferrari,36.0,SAI_36.0,INTERMEDIATE,2.0,01:42.748,102.748,32.172,42.765,27.811,,,False,True
SAI,Ferrari,37.0,SAI_37.0,INTERMEDIATE,2.0,01:40.432,100.432,31.728,41.435,27.269,,,False,True
SAI,Ferrari,38.0,SAI_38.0,INTERMEDIATE,2.0,01:38.370,98.37,31.076,40.107,27.187,,,False,True
SAI,Ferrari,39.0,SAI_39.0,INTERMEDIATE,2.0,01:36.802,96.802,31.069,39.956,25.777,7269.712,,False,False
SAI,Ferrari,40.0,SAI_40.0,HARD,3.0,01:56.753,116.753,52.978,37.934,25.841,,7298.639,False,False
SAI,Ferrari,41.0,SAI_41.0,HARD,3.0,01:30.475,90.475,28.813,36.465,25.197,,,True,True
SAI,Ferrari,42.0,SAI_42.0,HARD,3.0,01:29.872,89.872,28.807,36.195,24.87,,,True,True
SAI,Ferrari,43.0,SAI_43.0,HARD,3.0,01:29.872,89.872,28.887,36.289,24.696,,,False,True
SAI,Ferrari,44.0,SAI_44.0,HARD,3.0,01:29.739,89.739,28.895,36.304,24.54,,,True,True
SAI,Ferrari,45.0,SAI_45.0,HARD,3.0,01:29.589,89.589,29.004,36.031,24.554,,,True,True
SAI,Ferrari,46.0,SAI_46.0,HARD,3.0,01:29.588,89.588,29.071,36.117,24.4,,,True,True
SAI,Ferrari,47.0,SAI_47.0,HARD,3.0,01:29.553,89.553,28.946,36.166,24.441,,,True,True
SAI,Ferrari,48.0,SAI_48.0,HARD,3.0,01:29.415,89.415,29.057,36.072,24.286,,,True,True
SAI,Ferrari,49.0,SAI_49.0,HARD,3.0,01:29.439,89.439,28.943,36.097,24.399,,,False,True
SAI,Ferrari,50.0,SAI_50.0,HARD,3.0,01:29.434,89.434,28.907,35.875,24.652,8283.383,,False,False
SAI,Ferrari,51.0,SAI_51.0,SOFT,4.0,01:52.546,112.546,49.714,37.481,25.351,,8312.054,False,False
SAI,Ferrari,52.0,SAI_52.0,SOFT,4.0,01:28.293,88.293,28.55,35.619,24.124,,,True,True
STR,Aston Martin,1.0,STR_1.0,MEDIUM,1.0,,,,38.695,25.866,,,False,False
STR,Aston Martin,2.0,STR_2.0,MEDIUM,1.0,01:32.683,92.683,29.645,37.883,25.155,,,True,True
STR,Aston Martin,3.0,STR_3.0,MEDIUM,1.0,01:32.307,92.307,29.333,37.877,25.097,,,True,True
STR,Aston Martin,4.0,STR_4.0,MEDIUM,1.0,01:32.968,92.968,29.671,37.788,25.509,,,False,True
STR,Aston Martin,5.0,STR_5.0,MEDIUM,1.0,01:32.706,92.706,29.594,37.688,25.424,,,False,True
STR,Aston Martin,6.0,STR_6.0,MEDIUM,1.0,01:32.788,92.788,29.483,37.602,25.703,,,False,True
STR,Aston Martin,7.0,STR_7.0,MEDIUM,1.0,01:32.716,92.716,29.669,37.576,25.471,,,False,True
STR,Aston Martin,8.0,STR_8.0,MEDIUM,1.0,01:32.648,92.648,29.774,37.426,25.448,,,False,True
STR,Aston Martin,9.0,STR_9.0,MEDIUM,1.0,01:32.291,92.291,29.643,37.309,25.339,,,True,True
STR,Aston Martin,10.0,STR_10.0,MEDIUM,1.0,01:32.619,92.619,29.591,37.45,25.578,,,False,True
STR,Aston Martin,11.0,STR_11.0,MEDIUM,1.0,01:32.273,92.273,29.487,37.399,25.387,,,True,True
STR,Aston Martin,12.0,STR_12.0,MEDIUM,1.0,01:32.362,92.362,29.552,37.359,25.451,,,False,True
STR,Aston Martin,13.0,STR_13.0,MEDIUM,1.0,01:33.092,93.092,29.635,37.403,26.054,,,False,True
STR,Aston Martin,14.0,STR_14.0,MEDIUM,1.0,01:32.641,92.641,29.48,37.862,25.299,,,False,True
STR,Aston Martin,15.0,STR_15.0,MEDIUM,1.0,01:32.649,92.649,29.475,37.742,25.432,,,False,True
STR,Aston Martin,16.0,STR_16.0,MEDIUM,1.0,01:33.091,93.091,29.529,37.695,25.867,,,False,True
STR,Aston Martin,17.0,STR_17.0,MEDIUM,1.0,01:35.713,95.713,29.444,38.432,27.837,,,False,True
STR,Aston Martin,18.0,STR_18.0,MEDIUM,1.0,01:35.789,95.789,30.294,37.877,27.618,,,False,True
STR,Aston Martin,19.0,STR_19.0,MEDIUM,1.0,01:47.568,107.568,35.226,43.466,28.876,,,False,True
STR,Aston Martin,20.0,STR_20.0,MEDIUM,1.0,01:37.491,97.491,31.371,39.226,26.894,,,False,True
STR,Aston Martin,21.0,STR_21.0,MEDIUM,1.0,01:33.291,93.291,29.652,37.847,25.792,,,False,True
STR,Aston Martin,22.0,STR_22.0,MEDIUM,1.0,01:32.495,92.495,29.511,37.482,25.502,,,False,True
STR,Aston Martin,23.0,STR_23.0,MEDIUM,1.0,01:33.062,93.062,29.745,37.46,25.857,,,False,True
STR,Aston Martin,24.0,STR_24.0,MEDIUM,1.0,01:34.585,94.585,30.202,37.97,26.413,,,False,True
STR,Aston Martin,25.0,STR_25.0,MEDIUM,1.0,01:35.351,95.351,29.9,38.721,26.73,,,False,True
STR,Aston Martin,26.0,STR_26.0,MEDIUM,1.0,01:40.784,100.784,30.533,43.232,27.019,5945.009,,False,False
STR,Aston Martin,27.0,STR_27.0,INTERMEDIATE,2.0,02:01.611,121.611,51.897,41.424,28.29,,5974.064,False,False
STR,Aston Martin,28.0,STR_28.0,INTERMEDIATE,2.0,01:42.187,102.187,31.808,41.676,28.703,,,False,True
STR,Aston Martin,29.0,STR_29.0,INTERMEDIATE,2.0,01:42.992,102.992,32.354,41.795,28.843,,,False,True
STR,Aston Martin,30.0,STR_30.0,INTERMEDIATE,2.0,01:43.066,103.066,32.288,41.59,29.188,,,False,True
STR,Aston Martin,31.0,STR_31.0,INTERMEDIATE,2.0,01:43.714,103.714,32.355,42.14,29.219,,,False,True
STR,Aston Martin,32.0,STR_32.0,INTERMEDIATE,2.0,01:44.545,104.545,32.837,42.296,29.412,,,False,True
STR,Aston Martin,33.0,STR_33.0,INTERMEDIATE,2.0,01:44.213,104.213,32.781,41.979,29.453,,,False,True
STR,Aston Martin,34.0,STR_34.0,INTERMEDIATE,2.0,01:44.171,104.171,32.899,42.051,29.221,,,False,True
STR,Aston Martin,35.0,STR_35.0,INTERMEDIATE,2.0,01:44.422,104.422,32.82,42.798,28.804,,,False,True
STR,Aston Martin,36.0,STR_36.0,INTERMEDIATE,2.0,,103.0,32.334,42.363,28.303,,,False,True
STR,Aston Martin,37.0,STR_37.0,INTERMEDIATE,2.0,01:40.825,100.825,31.891,41.183,27.751,,,False,True
STR,Aston Martin,38.0,STR_38.0,INTERMEDIATE,2.0,01:39.373,99.373,31.361,40.574,27.438,,,False,True
STR,Aston Martin,39.0,STR_39.0,INTERMEDIATE,2.0,01:37.759,97.759,31.395,40.343,26.021,7296.764,,False,False
STR,Aston Martin,40.0,STR_40.0,MEDIUM,3.0,01:56.032,116.032,51.953,38.0,26.079,,7326.198,False,False
STR,Aston Martin,41.0,STR_41.0,MEDIUM,3.0,01:30.098,90.098,28.788,36.362,24.948,,,True,True
STR,Aston Martin,42.0,STR_42.0,MEDIUM,3.0,01:30.161,90.161,28.734,36.438,24.989,,,False,True
STR,Aston Martin,43.0,STR_43.0,MEDIUM,3.0,01:30.196,90.196,28.864,36.431,24.901,,,False,True
STR,Aston Martin,44.0,STR_44.0,MEDIUM,3.0,01:30.030,90.03,28.951,36.361,24.718,,,True,True
STR,Aston Martin,45.0,STR_45.0,MEDIUM,3.0,01:30.025,90.025,29.054,36.221,24.75,,,True,True
STR,Aston Martin,46.0,STR_46.0,MEDIUM,3.0,01:29.897,89.897,28.964,36.312,24.621,,,True,True
STR,Aston Martin,47.0,STR_47.0,MEDIUM,3.0,01:29.925,89.925,29.006,36.294,24.625,,,False,True
STR,Aston Martin,48.0,STR_48.0,MEDIUM,3.0,01:30.237,90.237,29.16,36.507,24.57,,,False,True
STR,Aston Martin,49.0,STR_49.0,MEDIUM,3.0,01:29.969,89.969,29.01,36.366,24.593,,,False,True
STR,Aston Martin,50.0,STR_50.0,MEDIUM,3.0,01:30.030,90.03,29.075,36.363,24.592,,,False,True
STR,Aston Martin,51.0,STR_51.0,MEDIUM,3.0,01:30.026,90.026,29.052,36.37,24.604,,,False,True
STR,Aston Martin,52.0,STR_52.0,MEDIUM,3.0,01:30.053,90.053,29.025,36.298,24.73,,,False,True
ALB,Williams,1.0,ALB_1.0,MEDIUM,1.0,,,,39.644,26.017,,,False,False
ALB,Williams,2.0,ALB_2.0,MEDIUM,1.0,01:33.158,93.158,29.62,38.091,25.447,,,True,True
ALB,Williams,3.0,ALB_3.0,MEDIUM,1.0,01:33.373,93.373,29.733,38.034,25.606,,,False,True
ALB,Williams,4.0,ALB_4.0,MEDIUM,1.0,01:33.059,93.059,29.543,38.062,25.454,,,True,True
ALB,Williams,5.0,ALB_5.0,MEDIUM,1.0,01:32.846,92.846,29.783,37.726,25.337,,,True,True
ALB,Williams,6.0,ALB_6.0,MEDIUM,1.0,01:33.014,93.014,29.879,37.717,25.418,,,False,True
ALB,Williams,7.0,ALB_7.0,MEDIUM,1.0,01:32.939,92.939,29.816,37.648,25.475,,,False,True
ALB,Williams,8.0,ALB_8.0,MEDIUM,1.0,01:32.798,92.798,29.718,37.603,25.477,,,True,True
ALB,Williams,9.0,ALB_9.0,MEDIUM,1.0,01:32.933,92.933,29.786,37.646,25.501,,,False,True
ALB,Williams,10.0,ALB_10.0,MEDIUM,1.0,01:33.073,93.073,29.765,37.679,25.629,,,False,True
ALB,Williams,11.0,ALB_11.0,MEDIUM,1.0,01:32.981,92.981,29.81,37.723,25.448,,,False,True
ALB,Williams,12.0,ALB_12.0,MEDIUM,1.0,01:32.567,92.567,29.743,37.38,25.444,,,True,True
ALB,Williams,13.0,ALB_13.0,MEDIUM,1.0,01:32.769,92.769,29.864,37.424,25.481,,,False,True
ALB,Williams,14.0,ALB_14.0,MEDIUM,1.0,01:32.538,92.538,29.682,37.413,25.443,,,True,True
ALB,Williams,15.0,ALB_15.0,MEDIUM,1.0,01:32.265,92.265,29.539,37.395,25.331,,,True,True
ALB,Williams,16.0,ALB_16.0,MEDIUM,1.0,01:33.178,93.178,29.57,37.652,25.956,,,False,True
ALB,Williams,17.0,ALB_17.0,MEDIUM,1.0,01:34.873,94.873,29.588,37.832,27.453,,,False,True
ALB,Williams,18.0,ALB_18.0,MEDIUM,1.0,01:35.323,95.323,30.198,37.694,27.431,,,False,True
ALB,Williams,19.0,ALB_19.0,MEDIUM,1.0,01:44.619,104.619,34.216,41.761,28.642,,,False,True
ALB,Williams,20.0,ALB_20.0,MEDIUM,1.0,01:36.530,96.53,31.395,38.624,26.511,,,False,True
ALB,Williams,21.0,ALB_21.0,MEDIUM,1.0,01:33.646,93.646,30.17,37.757,25.719,,,False,True
ALB,Williams,22.0,ALB_22.0,MEDIUM,1.0,01:33.086,93.086,29.764,37.685,25.637,,,False,True
ALB,Williams,23.0,ALB_23.0,MEDIUM,1.0,01:32.891,92.891,29.758,37.613,25.52,,,False,True
ALB,Williams,24.0,ALB_24.0,MEDIUM,1.0,01:33.960,93.96,29.631,38.141,26.188,,,False,True
ALB,Williams,25.0,ALB_25.0,MEDIUM,1.0,01:35.612,95.612,29.917,38.761,26.934,,,False,True
ALB,Williams,26.0,ALB_26.0,MEDIUM,1.0,01:43.771,103.771,30.626,43.153,29.992,,,False,True
ALB,Williams,27.0,ALB_27.0,MEDIUM,1.0,01:47.754,107.754,32.341,47.181,28.232,6056.978,,False,False
ALB,Williams,28.0,ALB_28.0,INTERMEDIATE,2.0,02:08.459,128.459,58.472,41.494,28.493,,6091.731,False,False
ALB,Williams,29.0,ALB_29.0,INTERMEDIATE,2.0,01:41.726,101.726,32.027,41.29,28.409,,,False,True
ALB,Williams,30.0,ALB_30.0,INTERMEDIATE,2.0,01:43.271,103.271,32.255,41.744,29.272,,,False,True
ALB,Williams,31.0,ALB_31.0,INTERMEDIATE,2.0,01:43.229,103.229,32.454,41.623,29.152,,,False,True
ALB,Williams,32.0,ALB_32.0,INTERMEDIATE,2.0,01:44.304,104.304,32.626,42.125,29.553,,,False,True
ALB,Williams,33.0,ALB_33.0,INTERMEDIATE,2.0,01:44.820,104.82,32.729,42.557,29.534,,,False,True
ALB,Williams,34.0,ALB_34.0,INTERMEDIATE,2.0,01:45.216,105.216,33.108,42.763,29.345,,,False,True
ALB,Williams,35.0,ALB_35.0,INTERMEDIATE,2.0,01:45.202,105.202,33.118,43.02,29.064,,,False,True
ALB,Williams,36.0,ALB_36.0,INTERMEDIATE,2.0,01:43.075,103.075,32.953,42.03,28.092,,,False,True
ALB,Williams,37.0,ALB_37.0,INTERMEDIATE,2.0,01:40.273,100.273,31.87,40.87,27.533,,,False,True
ALB,Williams,38.0,ALB_38.0,INTERMEDIATE,2.0,01:37.843,97.843,31.757,40.227,25.859,7214.387,,False,False
ALB,Williams,39.0,ALB_39.0,MEDIUM,3.0,01:57.678,117.678,53.115,38.585,25.978,,7243.902,False,False
ALB,Williams,40.0,ALB_40.0,MEDIUM,3.0,01:30.889,90.889,29.039,36.956,24.894,,,True,True
ALB,Williams,41.0,ALB_41.0,MEDIUM,3.0,01:30.715,90.715,28.644,36.947,25.124,,,True,True
ALB,Williams,42.0,ALB_42.0,MEDIUM,3.0,01:30.458,90.458,28.921,36.742,24.795,,,True,True
ALB,Williams,43.0,ALB_43.0,MEDIUM,3.0,01:30.126,90.126,28.831,36.486,24.809,,,True,True
ALB,Williams,44.0,ALB_44.0,MEDIUM,3.0,01:30.740,90.74,28.967,36.502,25.271,,,False,True
ALB,Williams,45.0,ALB_45.0,MEDIUM,3.0,01:30.406,90.406,29.201,36.6,24.605,,,False,True
ALB,Williams,46.0,ALB_46.0,MEDIUM,3.0,01:30.234,90.234,29.113,36.438,24.683,,,False,True
ALB,Williams,47.0,ALB_47.0,MEDIUM,3.0,01:30.148,90.148,29.107,36.306,24.735,,,False,True
ALB,Williams,48.0,ALB_48.0,MEDIUM,3.0,01:30.068,90.068,29.132,36.381,24.555,,,True,True
ALB,Williams,49.0,ALB_49.0,MEDIUM,3.0,01:29.960,89.96,29.038,36.352,24.57,,,True,True
ALB,Williams,50.0,ALB_50.0,MEDIUM,3.0,01:29.828,89.828,29.05,36.201,24.577,,,True,True
ALB,Williams,51.0,ALB_51.0,MEDIUM,3.0,01:29.916,89.916,29.163,36.248,24.505,,,False,True
ALB,Williams,52.0,ALB_52.0,MEDIUM,3.0,01:29.718,89.718,29.121,36.186,24.411,,,True,True
ALO,Aston Martin,1.0,ALO_1.0,MEDIUM,1.0,,,,39.024,26.011,,,False,False
ALO,Aston Martin,2.0,ALO_2.0,MEDIUM,1.0,01:33.202,93.202,29.547,38.343,25.312,,,True,True
ALO,Aston Martin,3.0,ALO_3.0,MEDIUM,1.0,01:32.951,92.951,29.481,38.035,25.435,,,True,True
ALO,Aston Martin,4.0,ALO_4.0,MEDIUM,1.0,01:33.192,93.192,29.728,37.816,25.648,,,False,True
